declaracao_codigo,declaracao_descricao,declaracao_data_inicial,declaracao_data_final,declaracao_data_validade,declaracao_data_envio,declaracao_item_codigo,declaracao_item_residuo,declaracao_item_residuo_classe,declaracao_tipo_tecnogologia_destinacao,declaracao_item_quantidade,declaracao_item_quantidade_unidade,declaracao_pessoa_cnpj,declaracao_pessoa_nome,declaracao_pessoa_tipo,declaracao_municipio,declaracao_estado,declaracao_item_pessoa_cnpj,declaracao_item_pessoa_nome,declaracao_item_pessoa_tipo,declaracao_item_municipio,declaracao_item_estado,ano
156565,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2021-10-17 01:00:00.000,2022-04-21 15:45:42.159 -0300,,-,,,,,83056804000130,Primo Tedesco S.A.,Gerador/Destinador,Caçador,SC,,,,,,2022
155747,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2023-09-20 00:00:00.000,2022-04-08 09:12:27.985 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2022
160406,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2023-02-06 00:00:00.000,2022-07-07 16:23:58.054 -0300,,-,,,,,11252642000870,Trombini Embalagens S.A,Gerador/Destinador,Fraiburgo,SC,,,,,,2022
171004,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2026-07-21 00:00:00.000,2022-10-03 16:09:03.694 -0300,,-,,,,,83056804000130,Primo Tedesco S.A.,Gerador/Destinador,Caçador,SC,,,,,,2022
156299,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2022-07-11 00:00:00.000,2022-04-18 13:38:57.813 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
157521,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2022-07-11 00:00:00.000,2022-05-11 10:39:35.419 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
158253,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2024-09-29 00:00:00.000,2022-06-02 10:59:57.744 -0300,,-,,,,,86530318000442,DEXCO REVESTIMENTOS CERAMICOS S/A,Gerador,Urussanga,SC,,,,,,2022
169047,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2022-09-15 11:54:57.084 -0300,,-,,,,,2012862005633,TAM LINHAS AEREAS S/A.,Gerador,Londrina,PR,,,,,,2022
168419,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2022-09-08 09:29:15.778 -0300,,-,,,,,61881058000186,BORGWARNER BRASIL LTDA,Destinador,Itatiba,SP,,,,,,2022
171629,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2025-05-28 00:00:00.000,2022-10-19 05:02:18.171 -0300,,-,,,,,31501964000147,Marsul Conservas Eireli,Gerador,Garuva,SC,,,,,,2022
171046,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,2026-09-06 00:00:00.000,2022-10-04 16:43:10.539 -0300,,-,,,,,86530318000795,CERÂMICA URUSSANGA S/A,Gerador/Destinador,Urussanga,SC,,,,,,2022
172446,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2022-11-03 16:31:42.487 -0300,,-,,,,,23653710000116,SUCATA AMARAL LTDA,Gerador/Transportador,Careaçu,MG,,,,,,2022
171376,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,,2022-10-14 14:11:13.598 -0300,,-,,,,,46201083001745,LWART SOLUCOES AMBIENTAIS S.A,Gerador/Transportador,Biguaçu,SC,,,,,,2022
160548,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-07-08 16:52:55.106 -0300,,-,,,,,82777343000121,Prefeitura Municipal de Bom Retiro,Gerador,Bom Retiro,SC,,,,,,2022
173660,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,2024-09-29 00:00:00.000,2022-11-30 14:43:05.857 -0300,,-,,,,,86530318000442,DEXCO REVESTIMENTOS CERAMICOS S/A,Gerador/Destinador,Urussanga,SC,,,,,,2022
160066,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2022-07-07 08:28:43.496 -0300,,-,,,,,80410343000406,FERTICEL INDÚSTRIA DE FERTILIZANTES LTDA,Gerador/Transportador/Destinador,Concórdia,SC,,,,,,2022
155746,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2023-09-20 00:00:00.000,2022-04-08 09:11:27.239 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2022
172548,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2022-11-07 10:18:28.797 -0300,,-,,,,,95877973000110,GRANAÇO FUNDIÇÃO LTDA,Gerador/Destinador,Joinville,SC,,,,,,2022
174200,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,2024-08-07 00:00:00.000,2022-12-21 10:15:23.635 -0300,,-,,,,,82901000001441,Intelbras S/A - Indústria Telecomunicações Eletrônica Brasileira,Gerador,São José,SC,,,,,,2022
157946,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2022-11-14 00:00:00.000,2022-05-18 10:21:46.989 -0300,,-,,,,,11170829000159,TURATTI ESTRUTURAS METÁLICAS LTDA,Gerador,Caçador,SC,,,,,,2022
155639,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2022-04-06 16:24:00.482 -0300,,-,,,,,31676537000108,Farmácia Próspera Fé Ltda,Gerador,Criciúma,SC,,,,,,2022
163917,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,2022-06-25 00:00:00.000,2022-08-01 14:39:51.342 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
149856,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2022-02-24 15:43:56.372 -0300,,-,,,,,55174003000133,Empresa & GTD,Gerador/Transportador/Destinador,Abdon Batista,SC,,,,,,2022
166522,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2022-08-18 09:47:46.005 -0300,,-,,,,,1772621000156,PRESTADORA DE SERVIÇOS DUFFECK,Gerador/Transportador,Três Barras,SC,,,,,,2022
167996,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2022-09-01 10:18:02.232 -0300,,-,,,,,79373775000162,PREFEITURA MUNICIPAL DE DOUTOR PEDRINHO,Gerador,Doutor Pedrinho,SC,,,,,,2022
173342,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2023-06-01 00:00:00.000,2022-12-26 11:02:57.161 -0300,,-,,,,,82901000000127,Intelbras S/A - Indústria Telecomunicações Eletrônica Brasileira,Gerador,São José,SC,,,,,,2022
169645,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2022-09-20 13:14:26.812 -0300,,-,,,,,37418503000191,DANIEL SORATO 02610644957,Destinador/Transportador,Treze de Maio,SC,,,,,,2022
158525,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2022-06-25 00:00:00.000,2022-06-13 16:16:49.428 -0300,,-,,,,,86530318000876,CERÂMICA URUSSANGA S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
160060,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-07-07 08:26:31.086 -0300,,-,,,,,80410343000406,FERTICEL INDÚSTRIA DE FERTILIZANTES LTDA,Gerador/Transportador/Destinador,Concórdia,SC,,,,,,2022
160146,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2022-07-07 09:23:47.269 -0300,,-,,,,,24643332000152,RESTEK SERVICOS DE LIMPEZA LTDA,Gerador/Transportador/Destinador,Concórdia,SC,,,,,,2022
171992,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,,2022-10-26 13:40:24.530 -0300,,-,,,,,7541596000186,RECICLA ENGENHARIA E GESTÃO AMBIENTAL LTDA,Gerador/Transportador/Destinador,Cachoeirinha,RS,,,,,,2022
168189,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2024-09-29 00:00:00.000,2022-09-05 16:26:39.707 -0300,,-,,,,,86530318000442,DEXCO REVESTIMENTOS CERAMICOS S/A,Gerador/Destinador,Urussanga,SC,,,,,,2022
170981,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,2024-07-14 00:00:00.000,2022-10-03 10:21:21.184 -0300,,-,,,,,8983721000170,GODOI & GODOI COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICANTES LTDA,Gerador,Forquilhinha,SC,,,,,,2022
155429,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2024-09-29 00:00:00.000,2022-04-04 12:08:48.176 -0300,,-,,,,,86530318000442,DEXCO REVESTIMENTOS CERAMICOS S/A,Gerador,Urussanga,SC,,,,,,2022
166536,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2022-04-27 00:00:00.000,2022-08-18 10:13:11.747 -0300,,-,,,,,83053736000236,CIA BOM SUCESSO DE ELETRICIDADE,Gerador,Irineópolis,SC,,,,,,2022
156563,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2021-10-17 01:00:00.000,2022-04-21 15:44:57.006 -0300,,-,,,,,83056804000130,Primo Tedesco S.A.,Gerador/Destinador,Caçador,SC,,,,,,2022
171989,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2022-10-26 13:34:48.786 -0300,,-,,,,,7541596000186,RECICLA ENGENHARIA E GESTÃO AMBIENTAL LTDA,Gerador/Transportador/Destinador,Cachoeirinha,RS,,,,,,2022
160921,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2022-11-14 00:00:00.000,2022-07-12 13:44:20.277 -0300,,-,,,,,11170829000159,TURATTI ESTRUTURAS METÁLICAS LTDA,Gerador,Caçador,SC,,,,,,2022
156289,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2022-04-18 11:03:43.893 -0300,,-,,,,,83102392000127,Farmacia Basica Major Vieira,Gerador,Major Vieira,SC,,,,,,2022
169768,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2022-09-21 11:11:15.942 -0300,,-,,,,,24493930000192,S&S Gerenciamento de resíduos EIRELI ,Destinador/Transportador/Gerador,Guarulhos,SP,,,,,,2022
166526,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2022-04-27 00:00:00.000,2022-08-18 09:49:48.502 -0300,,-,,,,,83053736000236,CIA BOM SUCESSO DE ELETRICIDADE,Gerador,Irineópolis,SC,,,,,,2022
169985,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2024-06-25 00:00:00.000,2022-09-23 08:16:56.834 -0300,,-,,,,,6935509000102,Futura Fundição Ltda.,Gerador/Transportador/Destinador,Araquari,SC,,,,,,2022
150772,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2023-02-06 00:00:00.000,2022-03-03 08:23:22.805 -0300,,-,,,,,11252642000870,Trombini Embalagens S.A,Gerador/Destinador,Fraiburgo,SC,,,,,,2022
151048,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2022-03-07 13:24:55.517 -0300,,-,,,,,61881058000186,BORGWARNER BRASIL LTDA,Destinador,Itatiba,SP,,,,,,2022
171999,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2022-10-26 13:45:07.906 -0300,,-,,,,,7541596000186,RECICLA ENGENHARIA E GESTÃO AMBIENTAL LTDA,Gerador/Transportador/Destinador,Cachoeirinha,RS,,,,,,2022
151481,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2022-03-11 11:30:25.726 -0300,,-,,,,,3720956000156,CATARINENSE ENGENHARIA AMBIENTAL S.A.,Gerador/Destinador,Joinville,SC,,,,,,2022
161023,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2026-03-10 00:00:00.000,2022-07-13 11:50:07.163 -0300,,-,,,,,82643537000134,Electro Aço Altona S.A.,Gerador/Transportador/Destinador,Blumenau,SC,,,,,,2022
160134,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-07-07 09:17:26.589 -0300,,-,,,,,24643332000152,RESTEK SERVICOS DE LIMPEZA LTDA,Gerador/Transportador/Destinador,Concórdia,SC,,,,,,2022
160105,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2022-07-07 08:58:13.148 -0300,,-,,,,,2593406000150,Metal ADM Ltda,Gerador,Concórdia,SC,,,,,,2022
171047,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,2026-09-06 00:00:00.000,2022-10-04 16:43:44.633 -0300,,-,,,,,86530318000795,CERÂMICA URUSSANGA S/A,Gerador/Destinador,Urussanga,SC,,,,,,2022
164645,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-08-04 11:59:31.539 -0300,,-,,,,,37418503000191,DANIEL SORATO 02610644957,Destinador/Transportador,Treze de Maio,SC,,,,,,2022
158974,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2023-08-15 00:00:00.000,2022-06-28 18:35:06.636 -0300,,-,,,,,16857805000196,A DE SOUZA ME (CLINICA DO CABEÇOTE),Gerador,Joinville,SC,,,,,,2022
166021,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,2023-09-20 00:00:00.000,2022-08-15 19:32:35.714 -0300,,-,,,,,1838723015400,BRF S/A,Gerador,Capinzal,SC,,,,,,2022
160407,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2023-02-06 00:00:00.000,2022-07-07 16:24:28.425 -0300,,-,,,,,11252642000870,Trombini Embalagens S.A,Gerador/Destinador,Fraiburgo,SC,,,,,,2022
158973,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2023-08-15 00:00:00.000,2022-06-28 18:31:54.093 -0300,,-,,,,,16857805000196,A DE SOUZA ME (CLINICA DO CABEÇOTE),Gerador,Joinville,SC,,,,,,2022
171990,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2022-10-26 13:35:18.892 -0300,,-,,,,,7541596000186,RECICLA ENGENHARIA E GESTÃO AMBIENTAL LTDA,Gerador/Transportador/Destinador,Cachoeirinha,RS,,,,,,2022
147244,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,,2022-01-31 22:31:57.049 -0300,,-,,,,,7541596000186,RECICLA ENGENHARIA E GESTÃO AMBIENTAL LTDA,Gerador/Transportador/Destinador,Cachoeirinha,RS,,,,,,2022
150773,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2023-02-06 00:00:00.000,2022-03-03 08:24:04.750 -0300,,-,,,,,11252642000870,Trombini Embalagens S.A,Gerador/Destinador,Fraiburgo,SC,,,,,,2022
172000,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2022-10-26 13:46:14.375 -0300,,-,,,,,7541596000186,RECICLA ENGENHARIA E GESTÃO AMBIENTAL LTDA,Gerador/Transportador/Destinador,Cachoeirinha,RS,,,,,,2022
150335,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2021-10-17 01:00:00.000,2022-02-26 19:54:17.078 -0300,,-,,,,,83056804000130,Primo Tedesco S.A.,Gerador/Destinador,Caçador,SC,,,,,,2022
160135,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-07-07 09:18:11.140 -0300,,-,,,,,24643332000152,RESTEK SERVICOS DE LIMPEZA LTDA,Gerador/Transportador/Destinador,Concórdia,SC,,,,,,2022
160804,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-07-11 21:56:08.931 -0300,,-,,,,,5676417000192,BARONE AMBIENTAL LTDA,Gerador,Ribeirão Preto,SP,,,,,,2022
169038,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-09-15 11:37:17.383 -0300,,-,,,,,2012862007415,TAM LINHAS AEREAS S/A,Gerador,Foz do Iguaçu,PR,,,,,,2022
173344,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2024-02-05 00:00:00.000,2022-12-21 09:05:48.265 -0300,,-,,,,,82901000000127,Intelbras S/A - Indústria Telecomunicações Eletrônica Brasileira,Gerador,São José,SC,,,,,,2022
159222,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2022-07-01 15:28:00.888 -0300,,-,,,,,17266937000106,BIEGA PAPEIS E TRANSPORTES LTDA ME,Destinador/Transportador/Gerador,Concórdia,SC,,,,,,2022
160103,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2022-07-07 08:57:37.076 -0300,,-,,,,,2593406000150,Metal ADM Ltda,Gerador,Concórdia,SC,,,,,,2022
158509,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2022-06-25 00:00:00.000,2022-06-13 15:38:10.304 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
161708,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2021-10-17 01:00:00.000,2022-07-18 14:07:07.403 -0300,,-,,,,,83056804000130,Primo Tedesco S.A.,Gerador/Destinador,Caçador,SC,,,,,,2022
164484,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2022-06-25 00:00:00.000,2022-08-03 17:39:27.642 -0300,,-,,,,,86530318000876,CERÂMICA URUSSANGA S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
160107,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2022-07-07 08:58:52.958 -0300,,-,,,,,2593406000150,Metal ADM Ltda,Gerador,Concórdia,SC,,,,,,2022
168052,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2022-09-02 09:24:09.367 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
160340,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,,2022-07-07 13:54:31.261 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
147601,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2022-07-13 00:00:00.000,2022-02-04 08:49:09.109 -0300,,-,,,,,86530318000876,CERÂMICA URUSSANGA S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
169996,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,2024-06-25 00:00:00.000,2022-09-23 08:22:28.108 -0300,,-,,,,,6935509000102,Futura Fundição Ltda.,Gerador/Transportador/Destinador,Araquari,SC,,,,,,2022
169464,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2024-06-27 00:00:00.000,2022-09-19 15:46:20.418 -0300,,-,,,,,5106945000106,Dentscare Ltda,Gerador,Joinville,SC,,,,,,2022
172448,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,,2022-11-03 16:33:19.063 -0300,,-,,,,,23653710000116,SUCATA AMARAL LTDA,Gerador/Transportador,Careaçu,MG,,,,,,2022
173338,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2023-03-31 00:00:00.000,2022-12-26 13:25:49.644 -0300,,-,,,,,82901000000127,Intelbras S/A - Indústria Telecomunicações Eletrônica Brasileira,Gerador,São José,SC,,,,,,2022
157486,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2022-05-11 10:14:21.470 -0300,,-,,,,,75831693000163,Drogaria Farmaclinica ,Gerador,Criciúma,SC,,,,,,2022
158866,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,,2022-06-24 08:46:18.171 -0300,,-,,,,,37418503000191,DANIEL SORATO 02610644957,Destinador/Transportador,Treze de Maio,SC,,,,,,2022
172449,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-11-03 16:35:57.039 -0300,,-,,,,,34934248000141,SAMPAIO E OLIVEIRA METAIS LTDA,Gerador/Transportador,Passa Quatro,MG,,,,,,2022
168033,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2023-09-20 00:00:00.000,2022-09-01 15:01:28.314 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2022
171630,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2025-05-28 00:00:00.000,2022-10-19 05:03:08.714 -0300,,-,,,,,31501964000147,Marsul Conservas Eireli,Gerador,Garuva,SC,,,,,,2022
172552,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2022-11-07 10:20:26.670 -0300,,-,,,,,95877973000110,GRANAÇO FUNDIÇÃO LTDA,Gerador/Destinador,Joinville,SC,,,,,,2022
161710,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2021-10-17 01:00:00.000,2022-07-18 14:07:58.166 -0300,,-,,,,,83056804000130,Primo Tedesco S.A.,Gerador/Destinador,Caçador,SC,,,,,,2022
160345,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2022-07-07 14:03:46.355 -0300,,-,,,,,79940490000166,INDUSTRIA E COMERCIO DE MOVEIS ZAMARCHI,Gerador,Irani,SC,,,,,,2022
171998,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2022-10-26 13:44:42.783 -0300,,-,,,,,7541596000186,RECICLA ENGENHARIA E GESTÃO AMBIENTAL LTDA,Gerador/Transportador/Destinador,Cachoeirinha,RS,,,,,,2022
163489,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2025-12-31 00:00:00.000,2022-07-29 13:56:26.690 -0300,,-,,,,,53929956000139,Bueno Gestão Ambiental Ltda.,Gerador,Mogi Guaçu,SP,,,,,,2022
168051,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2022-07-11 00:00:00.000,2022-09-02 09:22:01.142 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
168658,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2022-09-12 15:12:33.805 -0300,,-,,,,,12276229969,Matheus Leonardo Henrique,Gerador,Porto Belo,SC,,,,,,2022
159209,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2022-07-01 15:20:15.962 -0300,,-,,,,,17266937000106,BIEGA PAPEIS E TRANSPORTES LTDA ME,Destinador/Transportador/Gerador,Concórdia,SC,,,,,,2022
169036,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2022-09-15 11:35:43.064 -0300,,-,,,,,2012862007415,TAM LINHAS AEREAS S/A,Gerador,Foz do Iguaçu,PR,,,,,,2022
158316,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2023-09-20 00:00:00.000,2022-06-06 15:20:34.902 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2022
159120,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2024-09-29 00:00:00.000,2022-07-01 13:08:44.207 -0300,,-,,,,,86530318000442,DEXCO REVESTIMENTOS CERAMICOS S/A,Gerador,Urussanga,SC,,,,,,2022
171519,DMR Mensal RSU,2022-09-01 00:00:00.000,2022-09-30 00:00:00.000,,2022-10-18 09:39:36.105 -0300,,-,,,,,22266175005066,Fertilizantes Heringer S.A,Gerador,Rio Grande,RS,,,,,,2022
173336,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2024-02-05 00:00:00.000,2022-12-26 13:41:45.736 -0300,,-,,,,,82901000000127,Intelbras S/A - Indústria Telecomunicações Eletrônica Brasileira,Gerador,São José,SC,,,,,,2022
172550,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,,2022-11-07 10:19:30.858 -0300,,-,,,,,95877973000110,GRANAÇO FUNDIÇÃO LTDA,Gerador/Destinador,Joinville,SC,,,,,,2022
164644,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2022-08-04 11:59:00.568 -0300,,-,,,,,37418503000191,DANIEL SORATO 02610644957,Destinador/Transportador,Treze de Maio,SC,,,,,,2022
172454,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,,2022-11-04 08:43:49.718 -0300,,-,,,,,2726752000593,PEPSI-COLA INDUSTRIAL DA AMAZONIA LTDA,Gerador,Itajaí,SC,,,,,,2022
168054,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2022-06-25 00:00:00.000,2022-09-02 09:57:00.215 -0300,,-,,,,,86530318000876,CERÂMICA URUSSANGA S.A,Gerador/Destinador,Criciúma,SC,,,,,,2022
169052,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2022-09-15 11:55:17.170 -0300,,-,,,,,2012862005633,TAM LINHAS AEREAS S/A.,Gerador,Londrina,PR,,,,,,2022
168421,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2022-09-08 09:30:06.398 -0300,,-,,,,,61881058000186,BORGWARNER BRASIL LTDA,Destinador,Itatiba,SP,,,,,,2022
158208,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2025-06-01 00:00:00.000,2022-05-31 10:03:19.114 -0300,,-,,,,,23350591000122,EG INDUSTRIA MECANICA LTDA,Gerador,Joinville,SC,,,,,,2022
170534,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,,2022-09-29 10:01:35.739 -0300,,-,,,,,76719525000658,Laboratório Calbos LTDA,Gerador,Mafra,SC,,,,,,2022
159223,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2022-07-01 15:28:37.768 -0300,,-,,,,,17266937000106,BIEGA PAPEIS E TRANSPORTES LTDA ME,Destinador/Transportador/Gerador,Concórdia,SC,,,,,,2022
